id,property_cost,monthly_income,current_total_emi,interest_rate,loan_amount,tenure,interest_amount,offer_processing_fees,offer_emi,Success
7919,0,22300,0,9.95,"18,00,000",20,"23,55,005","5,000","17,310",0
7920,0,32000,0,9.9,"22,00,000",20,"28,60,851","10,000","21,084",0
7921,0,32000,0,9.9,"22,00,000",20,"28,60,851","1,200","21,084",0
7923,1000000,20000,2750,9.9,"7,00,000",20,"9,10,548","3,500","6,708",0
7924,1000000,20000,2750,9.9,"8,00,000",15,"7,38,856","8,000","8,547",0
7925,0,32000,0,9.9,"17,00,000",20,"22,10,750","8,500","16,292",0
7926,7000000,13300,0,9.9,"15,00,000",20,"20,10,311","5,000","14,624",0
7927,0,97000,34000,9.9,"24,00,000",25,"42,19,047","5,000","22,063",0
7930,3000000,50000,0,9.9,"21,00,000",20,"27,30,627","10,000","20,126",0
7931,3000000,50000,0,9.9,"21,00,000",20,"27,30,627","10,500","20,126",0
7932,3000000,50000,0,9.95,"22,20,203",20,"29,04,747","5,000","21,351",0
7934,500000,17000,0,9.9,"4,25,000",10,"2,46,222","4,250","5,592",0
7935,1500000,41500,0,9.9,"12,00,000",30,"25,59,764","6,000","10,442",0
7936,1500000,41500,0,9.9,"12,00,000",30,"25,59,764","1,200","10,442",0
7938,1500000,41500,0,9.95,"12,00,000",30,"25,76,185","5,000","10,486",0
7947,1750000,30000,0,9.9,"12,00,000",20,"15,60,649","6,000","11,500",0
7951,1300000,30000,4500,9.95,"11,70,000",20,"15,30,496","5,000","11,252",0
7962,6500000,150000,0,9.9,"50,00,000",20,"65,01,008","1,200","47,920",0
7963,6500000,45000,8000,9.95,"23,25,185",24,"37,94,814","5,000","21,250",0
7964,3500000,37000,0,9.9,"20,00,000",20,"26,80,236","5,000","19,499",0
7966,3500000,37000,0,9.9,"20,00,000",20,"26,16,329","5,000","19,234",0
7974,1600000,36000,8436,9.95,"11,00,000",20,"14,39,341","5,500","10,578",0
7975,2500000,79000,0,9.9,"15,00,000",15,"13,85,038","10,000","16,027",0
7988,0,17800,3590,9.9,"6,24,927",21,"8,67,516","5,000","5,920",0
7990,2500000,79000,0,9.9,"15,00,000",5,"4,07,822","7,500","31,796",0
7991,0,17800,3590,9.9,"6,00,000",21,"8,27,692","1,200","5,664",0
7996,3000000,36000,0,9.9,"15,00,000",18,"17,18,799","10,000","14,901",0
7998,800000,40000,0,9.9,"5,03,200",15,"4,64,755","1,200","5,376",0
7999,6000000,70000,0,9.9,"27,36,000",8,"12,42,647","5,000","41,444",0
8000,6000000,70000,0,9.95,"30,03,752",8,"13,64,247","5,000","45,500",0
8005,1500000,34800,6900,9.95,"10,07,250",15,"9,35,560","5,036","10,793",0
8006,20000000,36000,0,9.9,"20,61,842",25,"35,16,232","10,000","18,590",0
8013,0,35000,0,9.95,"28,00,000",20,"36,63,170","5,000","26,927",0
8014,,21000,0,9.95,"14,10,000",20,"18,44,497","5,000","13,560",0
8015,0,35000,0,9.9,"28,00,000",20,"36,40,666","10,000","26,835",0
8016,0,35000,0,9.9,"28,00,000",20,"36,40,666","14,000","26,835",0
8017,0,35000,0,10.2,"28,00,000",20,"37,96,651","5,000","27,486",0
8019,1920000,82000,39000,9.95,"11,00,000",20,"14,39,341","5,000","10,578",0
8025,,15001,0,9.9,"8,00,000",20,"10,46,840","5,000","7,693",0
8026,500000,25000,0,9.9,"3,50,000",20,"4,55,274","3,500","3,354",0
8027,0,15001,0,9.9,"8,00,000",20,"10,40,263","1,200","7,667",0
8028,500000,25000,0,10.5,"3,50,000",20,"4,88,827","5,000","3,494",0
8029,,15001,0,10.5,"8,00,000",20,"11,16,911","5,000","7,987",0
8035,0,38000,0,9.9,"20,00,000",20,"26,00,403","1,200","19,168",0
8036,0,38000,0,9.9,"20,00,000",20,"26,00,403","10,000","19,168",0
8037,0,38000,0,9.95,"20,00,000",20,"26,16,329","5,000","19,234",0
8039,3500000,60000,0,9.9,"24,92,000",20,"32,40,269","10,000","23,883",0
8040,2000000,29000,0,9.9,"18,00,000",20,"23,55,005","5,000","17,310",0
8048,900000,18070,0,9.9,"7,65,000",20,"9,95,041","1,200","7,331",0
8052,4600000,90000,0,9.9,"32,20,000",20,"41,86,894","10,000","30,860",0
8053,2000000,29000,0,9.95,"18,00,000",20,"23,55,005","5,000","17,310",0
8054,3500000,60000,0,9.9,"24,92,000",20,"32,40,269","10,000","23,883",0
8055,3500000,60000,0,9.95,"24,92,000",20,"32,60,237","5,000","23,965",0
8059,4600000,90000,0,9.9,"32,20,000",20,"41,86,894","10,000","30,860",0
8060,4600000,90000,0,9.95,"32,20,000",20,"42,12,157","5,000","30,967",0
8061,4600000,90000,0,9.9,"32,20,000",20,"42,12,157","5,000","30,967",0
8063,,29000,0,9.95,"19,00,000",20,"24,85,667","5,000","18,272",0
8064,7000000,13300,0,9.95,"15,00,000",20,"19,62,504","5,000","14,425",0
8066,7000000,13300,0,9.9,"14,29,194",20,"18,69,908","5,000","13,744",0
8067,0,120000,21500,9.95,"42,00,000",18,"48,41,600","5,000","41,858",0
8071,0,120000,21500,9.9,"42,00,000",18,"48,41,600","5,000","41,858",0
8073,,70000,0,9.9,"35,00,000",17,"37,46,341","10,000","35,521",0
8074,3200000,38000,0,9.9,"23,70,773",20,"31,01,226","5,000","22,800",0
8075,,70000,0,9.9,"34,20,000",17,"36,60,740","10,000","34,709",0
8085,1900000,50000,0,9.9,"15,04,800",10,"8,76,562","5,000","19,844",0
8087,1900000,50000,0,9.85,"15,04,800",10,"8,91,575",0,"19,969",0
8091,5500000,35000,0,9.9,"33,00,000",25,"56,62,168","5,000","29,870",0
8095,12000000,91000,0,9.9,"73,44,000",25,"1,25,22,375","1,200","66,217",0
8096,0,52888,0,9.95,"24,00,000",20,"31,39,493","5,000","23,081",0
8097,0,52888,0,9.9,"24,00,000",20,"31,39,493","5,000","23,081",0
8098,0,52888,0,9.9,"24,00,000",20,"31,20,789","10,000","23,001",0
8105,7500000,55000,,9.9,"54,00,000",20,"70,21,395","15,000","51,753",0
8106,7500000,55000,0,9.9,"52,50,000",20,"68,26,059","10,000","50,316",0
8110,2500000,35000,0,9.95,"19,35,000",20,"25,31,245","9,675","18,609",0
8118,,15000,0,9.9,"10,34,255",30,"22,05,744","2,810","9,000",0
8119,5000000,42000,0,9.9,"42,50,000",30,"90,64,135","2,810","36,983",0
8120,5000000,42000,0,9.95,"40,00,000",30,"85,84,157","5,000","34,955",0
8121,2500000,50000,0,9.9,"20,00,000",15,"18,46,795","10,000","21,369",0
8122,2500000,50000,0,9.9,"20,00,000",10,"11,58,386","10,000","26,319",0
8124,1000000,14600,0,9.9,"6,93,164",20,"9,01,397","2,810","6,643",0
8129,3800000,80000,0,9.9,"30,40,000",20,"39,52,796","10,000","29,135",0
8139,,133333,12000,9.9,"59,27,063",25,"1,01,05,551","10,000","53,442",0
8140,2500000,35000,0,9.9,"20,00,000",20,"26,00,403","10,000","19,168",0
8141,,470400,0,9.9,"19,89,000",25,"34,13,214","5,000","18,003",0
8142,2500000,35000,0,9.95,"20,00,000",20,"26,16,329","5,000","19,234",0
8143,1000000,14600,0,10.5,"6,93,164",20,"9,67,968","5,000","6,920",0
8144,3800000,80000,0,9.9,"30,00,000",20,"39,00,605","10,000","28,752",0
8145,3800000,80000,0,9.95,"30,00,000",20,"39,24,494","5,000","28,851",0
8150,,200000,0,9.95,"1,35,17,570",20,"1,76,82,429","5,000","1,30,000",0
8155,2400000,55000,0,9.9,"16,80,000",20,"21,84,400","2,810","16,101",0
8156,2800000,55000,0,9.9,"19,59,999",20,"25,48,721","1,200","18,784",1
8157,2800000,55000,0,9.9,"19,59,999",20,"25,48,721","9,799","18,784",0
8159,2800000,55000,0,9.9,"19,59,999",20,"25,64,167","5,000","18,849",0
8165,3500000,240000,0,9.95,"27,40,500",20,"35,85,225","5,000","26,355",0
8193,,75000,0,9.9,"38,06,379",20,"49,49,233","10,000","36,480",0
8194,2200000,35000,0,9.9,"14,05,800",13,"10,98,691","1,200","16,053",0
8198,2200000,30000,0,9.9,"11,61,730",10,"6,72,849","5,808","15,288",0
8199,2200000,30000,0,9.95,"12,00,000",10,"6,99,060","5,000","15,824",0
8206,,30000,0,9.95,"15,00,000",20,"19,62,504","5,000","14,425",0
8208,,30000,0,9.9,"15,00,000",20,"19,50,302","10,000","14,376",0
8209,,30000,0,9.95,"15,22,551",20,"19,91,943","7,612","14,642",0
8211,0,40000,0,9.9,"20,00,000",20,"26,00,403","10,000","19,168",0
8215,4200000,78000,8000,9.85,"33,60,000",20,"43,42,223","1,999","32,091",0
8216,4200000,78000,8000,9.9,"33,60,000",20,"43,68,800","1,200","32,202",0
8217,4200000,78000,8000,9.9,"33,60,000",20,"43,68,800","10,000","32,202",0
8218,4200000,78000,8000,9.9,"33,60,000",20,"43,95,495","5,000","32,313",0
8219,4200000,78000,8000,9.95,"33,60,000",20,"43,95,495","10,000","32,313",0
8220,11700000,150000,0,9.9,"86,27,263",15,"79,65,700","10,000","92,181",0
8228,2200000,50000,0,9.9,"17,42,400",20,"22,65,553","10,000","16,699",0
8235,0,95000,28000,9.9,"7,84,344",20,"10,19,888","3,921","7,517",0
8248,3000000,54000,0,9.9,"21,00,000",20,"27,30,627","10,000","20,126",0
8249,3000000,54000,0,9.9,"21,00,000",20,"27,30,627","10,000","20,126",0
8252,0,55000,0,9.9,"28,00,000",20,"36,40,666","10,000","26,835",1
8253,0,55000,0,9.95,"28,00,000",20,"36,63,170","5,000","26,927",0
8254,0,55000,0,9.95,"28,00,000",20,"36,63,170","10,000","26,927",0
8255,,35000,0,9.9,"15,00,000",16,"14,94,367","7,500","15,595",0
8258,1560000,50000,0,9.9,"10,92,000",20,"14,20,191","1,200","10,465",0
8259,1560000,50000,0,9.85,"10,10,880",15,"9,55,814",0,"10,924",0
8262,1560000,50000,0,9.9,"10,00,000",15,"9,23,512","10,000","10,684",0
8266,1560000,50000,0,9.9,"10,00,000",15,"9,23,512","5,000","10,684",0
8267,1560000,50000,0,9.95,"10,00,000",15,"9,28,899","5,000","10,715",0
8268,1560000,50000,0,9.9,"10,00,000",15,"9,28,899","5,000","10,715",0
8269,1560000,50000,0,9.95,"10,00,000",15,"9,28,899","5,000","10,715",0
8277,,50000,0,9.9,"25,37,586",20,"32,99,488","10,000","24,320",0
8279,1700000,40000,0,9.95,"15,30,000",21,"21,23,234","5,000","14,495",0
8283,0,42000,0,9.9,"20,30,602",15,"18,75,045","1,200","21,696",0
8292,0,42000,0,9.9,"20,00,000",15,"18,46,795","2,810","21,369",0
8293,0,42000,0,9.9,"20,00,000",15,"18,46,795","10,000","21,369",0
8294,2000000,62500,0,9.95,"18,00,000",15,"16,72,018","5,000","19,287",0
8295,0,50000,0,9.9,"40,00,000",20,"52,00,807","20,000","38,336",0
8296,2400000,48000,0,9.9,"16,80,000",15,"15,51,298","10,000","17,950",0
8302,6000000,41600,0,9.95,"48,00,000",30,"1,03,00,988","5,000","41,946",0
8303,6000000,41600,0,9.9,"37,92,000",30,"80,88,338","10,000","32,997",0
8304,6000000,41600,0,9.9,"43,20,000",25,"74,11,832","5,000","39,103",0
8315,2300000,42000,0,9.9,"15,00,000",12,"10,68,988","1,200","17,839",0
8324,1700000,18000,0,9.9,"11,11,253",20,"14,53,661","5,000","10,687",0
8335,1500000,47000,0,9.95,"13,50,000",11,"8,76,074","5,000","16,863",0
8337,1200000,70000,0,9.9,"10,04,400",5,"2,73,071","10,000","21,291",0
8338,1200000,70000,0,9.95,"10,04,400",5,"2,74,564","5,000","21,315",0
8342,0,72000,2500,9.95,"20,00,000",20,"26,16,329","5,000","19,234",0
8344,0,72000,2500,9.95,"20,00,000",20,"26,16,329","10,000","19,234",0
8345,0,72000,2500,9.9,"20,00,000",20,"26,00,403","10,000","19,168",0
8346,1500000,47000,0,9.9,"13,50,000",11,"8,76,074","5,000","16,863",0
8350,,30000,0,9.95,"20,20,000",20,"26,42,668","5,000","19,426",0
8355,,80000,0,9.9,"40,60,137",20,"52,79,182","1,200","38,912",0
8362,,74000,0,9.9,"37,55,627",20,"49,12,912","5,000","36,118",0
8373,,74000,0,9.9,"25,00,000",20,"32,50,504","10,000","23,960",0
8374,0,24000,0,9.95,"3,00,000",5,"82,016","5,000","6,366",0
8376,7000000,100000,0,9.9,"55,93,000",20,"73,16,505","5,000","53,788",0
8391,,20000,0,9.95,"11,00,000",20,"14,39,341","5,000","10,578",0
8393,7000000,100000,0,9.85,"55,93,000",20,"72,28,064","1,999","53,418",0
8396,8000000,140000,0,9.9,"60,80,000",20,"79,05,084","15,000","58,271",0
8405,3400000,44000,,9.95,"27,00,000",25,"46,32,775","5,000","24,439",0
8408,1650000,15000,0,9.95,"10,04,144",20,"13,14,024","5,000","9,656",0
8416,0,25000,0,9.9,"9,00,000",20,"11,70,487","9,000","8,625",0
8417,0,25000,0,9.9,"9,00,000",20,"11,70,487","1,200","8,625",0
8418,3000000,22000,0,9.9,"12,60,015",20,"16,38,265","1,200","12,076",0
8419,3000000,22000,0,9.9,"12,60,015",20,"16,48,597","5,000","12,117",0
8420,3000000,22000,0,9.95,"14,86,932",20,"19,45,067","5,000","14,300",0
8421,0,95000,28000,9.9,"30,00,000",20,"39,24,494","5,000","28,851",0
8423,0,95000,28000,9.95,"38,62,000",30,"82,88,102","5,000","33,749",0
8426,3500000,50000,0,9.95,"28,00,000",20,"36,63,170","5,000","26,927",0
8427,3500000,50000,0,9.9,"28,00,000",20,"36,63,170","5,000","26,927",0
8434,1800000,25000,0,9.9,"14,09,400",26,"25,21,318","7,047","12,598",0
8435,1100000,23000,0,9.9,"6,00,000",6,"1,98,146","3,000","11,085",0
8437,1100000,23000,0,9.9,"6,00,000",6,"1,99,237","5,000","11,100",0
8438,1100000,23000,0,9.9,"6,00,000",6,"2,03,612","5,000","11,160",0
8445,5000000,100000,0,9.95,"15,20,000",5,"4,15,489","5,000","32,258",0
8446,4000000,40000,0,9.9,"29,20,000",20,"37,96,731","5,000","27,985",0
8458,0,93000,0,9.85,"35,00,000",20,"45,23,212","1,999","33,428",0
8459,3400000,44000,0,9.9,"27,00,000",25,"46,32,775","5,000","24,439",0
8461,3400000,44000,0,9.95,"27,00,000",25,"46,32,775","10,000","24,439",0
8464,,75000,0,9.9,"20,00,000",5,"5,46,709","5,000","42,444",0
8465,,75000,0,9.95,"20,00,000",5,"5,46,709","5,000","42,444",0
8466,,75000,0,9.95,"20,00,000",5,"5,46,709","10,000","42,444",0
8489,3500000,20000,0,9.9,"6,09,729",5,"1,70,288","5,000","12,999",0
8491,,35000,0,9.9,"23,50,000",20,"30,55,677","5,000","22,522",0
8492,1000000,15000,0,10.5,"9,00,000",20,"12,56,739","5,000","8,985",0
8493,,30000,7256,11.75,"10,00,000",20,"16,00,947","5,000","10,837",0
8494,0,93000,0,9.9,"35,00,000",20,"45,50,706","10,000","33,544",0
8495,0,93000,0,9.9,"35,00,000",20,"45,78,834","5,000","33,659",0
8496,0,93000,0,9.95,"35,00,000",20,"45,78,834","10,000","33,659",0
8498,2000000,45000,0,9.95,"16,00,000",10,"9,32,052","5,000","21,099",0
8503,5000000,200000,0,9.9,"42,50,000",5,"11,55,474","2,810","90,090",0
8511,0,70000,0,9.9,"34,00,000",20,"44,20,991","2,810","32,585",0
8516,1900000,20500,0,9.9,"18,11,922",30,"38,64,599","1,200","15,767",0
8519,1900000,20500,0,9.95,"17,10,000",30,"36,70,219","5,000","14,943",0
8522,1500000,28000,0,9.9,"10,50,000",20,"13,65,313","5,250","10,063",0
8528,0,48000,0,9.95,"50,74,288",20,"66,37,711","5,000","48,800",0
8533,0,70000,0,9.9,"45,00,000",20,"58,50,907","5,000","43,128",0
8534,0,70000,0,9.9,"45,00,000",20,"58,50,907","10,000","43,128",0
8540,3200000,82000,0,9.95,"25,00,000",5,"6,83,369","5,000","53,056",0
8547,1500000,22000,0,9.95,"12,69,000",30,"27,24,212","5,000","11,089",0
8548,1500000,22000,0,10.1,"10,50,000",20,"13,98,781","5,000","10,202",0
8549,1500000,22000,0,9.9,"10,50,000",20,"13,65,313","10,000","10,063",0
8550,1500000,22000,0,9.9,"10,50,000",20,"13,74,010","5,000","10,097",0
8551,2900000,35000,0,9.9,"21,70,043",20,"28,38,930","5,000","20,869",0
8553,5000000,29000,0,9.9,"14,71,799",20,"19,14,009","2,810","14,105",0
8558,2500000,41600,0,9.9,"16,25,664",15,"15,00,998","5,000","17,370",0
8561,3300000,40000,0,9.9,"26,40,000",20,"35,37,741","5,000","25,739",0
8565,,30000,0,9.95,"12,00,000",10,"6,99,060","6,000","15,824",0
8566,5000000,50000,9500,9.9,"40,00,000",19,"48,89,831","10,000","38,989",0
8567,5000000,50000,9500,10.2,"40,00,000",19,"50,98,822","5,000","39,905",0
8570,2000000,32000,0,9.9,"14,00,000",20,"18,20,588","7,000","13,417",0
8571,2000000,32000,0,9.9,"14,00,000",20,"18,20,588","10,000","13,417",0
8572,900000,100000,0,9.9,"6,00,000",10,"3,47,574","3,000","7,895",0
8577,2000000,40000,0,9.9,"14,00,000",20,"18,20,588","1,200","13,417",0
8578,3500000,25000,0,11.75,"12,68,793",20,"20,31,206","5,000","13,750",0
8579,1000000,28000,8000,10.5,"7,00,000",15,"6,93,003","5,000","7,737",0
8581,2000000,40000,0,9.9,"14,00,000",20,"18,20,588","5,000","13,417",0
8582,2000000,40000,0,9.9,"14,00,000",20,"18,20,588","7,000","13,417",0
8583,2000000,40000,0,9.9,"14,00,000",20,"18,20,588","10,000","13,417",0
8584,0,30000,0,9.95,"10,00,000",20,"13,08,164","5,000","9,617",0
8595,1750000,30000,0,9.9,"12,00,000",20,"15,60,649","10,000","11,500",0
8603,,35000,0,9.9,"20,30,602",20,"26,40,339","10,000","19,461",0
8614,2200000,32000,0,9.9,"12,00,000",9,"6,17,620","6,000","16,829",0
8615,2200000,32000,0,9.9,"12,00,000",9,"6,17,620","10,000","16,829",0
8616,2200000,32000,0,9.9,"12,00,000",9,"6,17,620","5,000","16,829",0
8619,4200000,30000,0,9.9,"18,00,000",20,"23,40,465","2,810","17,251",1
8625,,50000,0,11.75,"25,37,586",20,"40,62,413","5,000","27,500",0
8627,4000000,100000,21000,9.9,"24,96,000",11,"16,10,386","10,000","31,108",0
8628,3000000,17000,0,9.9,"7,73,465",10,"4,50,534","5,000","10,200",0
8633,2200000,40000,0,9.95,"19,60,000",20,"25,64,167","5,000","18,849",0
8634,,18000,0,9.9,"9,00,000",20,"11,70,487","4,500","8,625",0
8635,0,18000,0,9.9,"9,00,000",20,"11,70,487","9,000","8,625",0
8636,0,18000,0,10.5,"9,00,000",20,"12,56,739","5,000","8,985",0
8637,0,12000,0,9.95,"8,23,000",30,"17,66,173","4,115","7,192",0
8638,3500000,75000,0,9.9,"24,50,000",20,"31,85,901","1,200","23,480",0
8640,1700000,15000,0,9.95,"12,00,000",10,"6,99,060","5,000","15,824",0
8641,3500000,75000,0,9.9,"24,50,000",20,"31,85,901","10,000","23,480",0
8642,,50000,0,9.9,"25,37,586",20,"32,99,488","10,000","24,320",0
8643,3500000,75000,0,9.9,"24,50,000",20,"31,85,901","10,000","23,480",0
8644,,50000,0,9.9,"25,30,000",20,"32,89,775","12,650","24,247",0
8646,3500000,75000,0,9.9,"24,50,000",20,"32,05,338","5,000","23,561",0
8648,3500000,25000,0,9.9,"14,00,000",20,"18,31,842","5,000","13,463",0
8649,0,48000,0,9.9,"46,00,000",20,"60,17,661","5,000","44,238",0
8650,0,48000,0,9.95,"45,00,000",20,"58,86,485","10,000","43,277",0
8652,1600000,42000,0,9.9,"11,20,000",10,"6,48,749","1,200","14,738",0
8658,2500000,41000,0,9.9,"20,00,000",20,"26,00,403","1,200","19,168",0
8659,1500000,27000,0,9.95,"10,50,000",11,"6,81,355","5,250","13,116",0
8673,1200000,15000,0,10.5,"8,14,185",20,"11,37,074","5,000","8,128",0
8674,,80000,0,9.9,"23,00,000",10,"13,32,131","10,000","30,267",0
8676,3650000,29000,0,9.95,"18,33,492",24,"29,92,687","5,000","16,756",0
8678,6500000,335000,13990,9.95,"52,00,000",9,"26,91,422","10,000","73,068",0
8679,0,30000,0,9.9,"16,00,000",20,"20,80,526","8,000","15,334",0
8682,2500000,18000,0,9.95,"13,38,858",30,"28,73,141","5,000","11,700",0
8683,3000000,36000,8400,9.9,"11,60,000",20,"15,08,458","5,800","11,117",0
8693,3500000,55000,0,9.9,"24,50,000",15,"22,62,099","5,000","26,178",0
8695,500000,18000,0,10.2,"4,98,289",20,"6,75,885","5,000","4,891",0
8700,1400000,21000,0,9.9,"8,91,762",14,"7,59,523","4,458","9,829",0
8730,3500000,55000,0,9.9,"24,50,000",20,"31,85,901","10,000","23,480",0
8731,500000,18000,0,9.9,"4,23,000",10,"2,45,037","4,230","5,566",0
8732,500000,18000,0,9.9,"4,23,000",10,"2,45,037","2,810","5,566",0
8745,2800000,54000,0,9.9,"19,59,999",25,"33,42,322","9,799","17,672",0
8757,1900000,39000,0,9.9,"15,00,000",20,"19,50,302","1,200","14,376",0
8758,,45000,0,9.9,"20,08,288",20,"26,11,399","10,000","19,247",0
8759,1900000,39000,0,9.9,"15,00,000",20,"19,50,302","7,500","14,376",0
8760,1900000,39000,0,9.95,"15,00,000",20,"19,62,504","5,000","14,425",0
8762,,18000,0,9.95,"10,00,000",15,"9,28,899","5,000","10,715",0
8763,1850000,70000,15000,9.95,"16,00,000",15,"14,86,238","5,000","17,144",0
8764,1400000,21000,0,9.9,"8,91,762",14,"7,59,522","5,000","9,829",0
8765,0,18000,0,9.9,"10,00,000",15,"9,28,899","5,000","10,715",0
8766,1400000,21000,0,9.9,"8,91,762",14,"7,59,522","8,917","9,829",0
8767,1400000,21000,0,9.9,"8,91,762",14,"7,64,155","5,000","9,855",0
8768,1400000,21000,0,10.5,"8,91,762",14,"8,13,820","5,000","10,152",0
8769,2800000,54000,0,9.9,"19,59,000",20,"25,47,123","1,200","18,775",0
8771,3300000,49000,0,9.95,"23,10,000",20,"30,21,999","5,000","22,215",0
8773,3300000,49000,0,9.9,"26,00,000",20,"34,01,331","5,000","25,004",1
8774,2500000,41600,0,10.5,"20,00,000",15,"19,79,684","10,000","22,107",0
8775,5000000,35000,0,10.5,"7,31,223",20,"10,21,087","5,000","7,300",0
8776,2500000,41600,0,9.95,"18,60,000",15,"17,27,729","5,000","19,930",0
8777,2500000,41600,0,9.95,"17,50,000",15,"16,25,399","8,750","18,752",0
8778,,20000,0,9.9,"5,20,668",10,"3,01,628","5,206","6,851",0
8780,0,20000,0,9.9,"10,00,000",20,"13,08,164","5,000","9,617",0
8781,0,20000,0,9.95,"10,00,000",20,"13,08,164","5,000","9,617",0
8784,17000000,90000,0,9.9,"1,00,67,756",30,"2,16,05,054","5,000","87,980",0
8798,2500000,30000,0,9.9,"11,99,604",9,"6,17,445","2,810","16,823",0
8799,2000000,21000,0,9.95,"13,74,562",27,"25,92,025","5,000","12,240",0
8801,750000,17000,0,9.9,"6,34,500",10,"3,67,556","2,810","8,349",0
8803,1200000,35000,0,9.9,"8,40,000",10,"4,86,520","8,400","11,054",0
8804,,35000,0,9.9,"24,00,000",20,"31,20,789","10,000","23,001",0
8805,1000000,35000,0,11.75,"7,00,000",6,"2,78,799","5,000","13,594",0
8812,2200000,62000,0,9.9,"15,40,000",10,"8,91,926","10,000","20,266",0
8813,6000000,36900,0,9.9,"5,00,000",15,"4,61,756","2,500","5,342",0
8814,6000000,369000,0,9.9,"5,00,000",15,"4,61,756","5,000","5,342",0
8815,6000000,36900,0,9.9,"5,00,000",15,"4,64,565","5,000","5,357",0
8819,,51000,0,9.95,"25,00,000",20,"32,70,669","5,000","24,042",0
8821,,51000,0,9.9,"25,88,337",20,"33,65,682","10,000","24,806",0
8822,,51000,0,9.9,"25,00,000",20,"32,50,504","10,000","23,960",0
8823,,78000,0,9.9,"42,35,255",20,"55,07,034","10,000","40,590",0
8825,,78000,0,9.9,"39,45,169",20,"51,29,770","10,000","37,810",0
8826,2000000,22000,0,9.9,"5,00,000",20,"6,50,100","2,500","4,792",0
8830,1300000,27000,0,9.9,"11,70,000",30,"25,11,499","5,000","10,224",0
8839,16500000,130000,11014,9.9,"50,09,751",10,"29,01,514","5,000","65,927",0
8841,2000000,22000,0,9.9,"5,00,000",20,"6,50,100","2,810","4,792",0
8842,2000000,22000,0,9.9,"5,00,000",20,"6,50,100","5,000","4,792",0
8843,2000000,22000,0,9.9,"5,00,000",20,"6,50,100","5,000","4,792",0
8844,2000000,22000,0,9.9,"5,00,000",20,"6,54,339","5,000","4,808",0
8845,16500000,130000,11014,9.85,"52,00,000",10,"29,94,477","1,999","68,287",0
8847,,40000,15000,9.9,"6,45,931",20,"8,45,456","5,000","6,211",0
8859,5200000,50000,0,9.9,"27,89,288",20,"36,26,910","5,000","26,732",0
8888,0,22500,0,9.9,"12,00,000",12,"8,55,216","5,000","14,271",0
8889,0,22500,0,9.95,"12,00,000",12,"8,60,146","5,000","14,306",0
8890,5200000,50000,0,9.85,"30,00,000",20,"39,96,293",0,"29,149",0
8891,5200000,50000,0,10.2,"30,00,000",20,"40,67,996","5,000","29,449",0
8897,10000000,100000,0,9.9,"50,75,172",20,"65,98,977","10,000","48,640",0
8901,1200000,21000,0,9.9,"8,40,000",25,"14,33,141","4,200","7,573",0
8904,2600000,56000,0,9.9,"20,80,000",20,"27,04,786","10,000","19,934",0
8905,2600000,56000,0,9.9,"20,80,000",20,"27,04,786","10,000","19,934",0
8906,2600000,56000,0,9.9,"20,80,000",20,"27,21,168","5,000","20,003",0
8909,,12000,0,10.5,"7,21,168",20,"10,07,402","5,000","7,199",0
8914,500000,12000,0,10.5,"4,50,000",10,"2,78,655","5,000","6,072",0
8916,1800000,35000,0,9.9,"10,00,000",20,"13,00,201","5,000","9,584",0
8917,3600000,123000,30000,9.9,"28,22,400",15,"26,05,951","10,000","30,157",0
8919,1200000,21000,0,9.9,"8,40,000",20,"10,92,454","8,400","8,050",0
8920,1200000,21000,0,9.9,"8,40,000",20,"10,99,002","5,000","8,078",0
8922,0,21000,0,9.95,"11,00,000",20,"14,39,341","5,500","10,578",0
8923,1500000,27000,0,9.9,"10,00,000",15,"9,23,512","10,000","10,684",0
8924,1500000,27000,0,9.9,"10,00,000",15,"9,23,512","5,000","10,684",0
8925,1500000,27000,0,9.9,"10,00,000",15,"9,28,899","5,000","10,715",0
8930,1500000,54000,15000,9.9,"10,50,000",20,"13,65,313","1,200","10,063",0
8935,2000000,200000,0,9.95,"17,10,000",9,"8,85,072","5,000","24,028",0
8936,3000000,31000,0,9.9,"15,73,303",20,"20,45,886","10,000","15,078",0
8939,3200000,50000,0,9.9,"25,60,000",15,"23,63,740","5,000","27,353",0
8940,3200000,50000,0,9.9,"25,60,000",15,"23,63,740","1,200","27,353",0
8941,3200000,50000,0,9.9,"25,60,000",20,"33,28,536","10,000","24,535",0
8942,1800000,35000,0,9.9,"10,00,000",20,"13,00,201","10,000","9,584",0
8943,1800000,35000,0,9.9,"10,00,000",20,"13,08,164","5,000","9,617",0
8948,3000000,50000,0,9.9,"21,00,000",13,"16,50,859","5,000","24,042",0
8949,600000,11800,2500,9.9,"5,40,000",30,"11,60,597","5,000","4,718",0
8951,3000000,50000,0,10.5,"24,00,000",20,"33,50,735","10,000","23,961",0
8953,3000000,50000,0,9.9,"21,00,000",13,"16,41,102","10,000","23,981",0
8954,3000000,50000,0,9.95,"21,00,000",13,"16,50,859","10,000","24,042",0
8955,500000,25000,8000,10.5,"4,00,000",20,"5,58,741","5,000","3,993",0
8956,500000,25000,8000,9.9,"4,00,000",20,"5,20,386","4,000","3,833",0
8958,2800000,70000,0,9.95,"22,00,000",20,"28,78,168","5,000","21,157",0
